The Original LEGO Marvel Super Heroes Game Appears To Be Coming To Switch - Nintendo Life;https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3Lm5pbnRlbmRvbGlmZS5jb20vbmV3cy8yMDIxLzAxL3RoZV9vcmlnaW5hbF9sZWdvX21hcnZlbF9zdXBlcl9oZXJvZXNfZ2FtZV9hcHBlYXJzX3RvX2JlX2NvbWluZ190b19zd2l0Y2jSAQA?oc=5;https://images.nintendolife.com/ba7cfa5a51248/1280x720.jpg;TECHNOLOGY;1609665122.408595;The Original LEGO Marvel Super Heroes Game Appears To Be Coming To Switch    Nintendo Life 
"Call of Duty: Black Ops Cold War's DMR is so overpowered it's making Warzone ""unplayable"", fans say - Eurogamer.net";https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvYXJ0aWNsZXMvMjAyMS0wMS0wMi1jYWxsLW9mLWR1dHktd2Fyem9uZS1pcy1vdmVycnVuLWJ5LWJsYWNrLW9wcy1jb2xkLXdhcnMtZG1y0gFjaHR0cHM6Ly93d3cuZXVyb2dhbWVyLm5ldC9hbXAvMjAyMS0wMS0wMi1jYWxsLW9mLWR1dHktd2Fyem9uZS1pcy1vdmVycnVuLWJ5LWJsYWNrLW9wcy1jb2xkLXdhcnMtZG1y?oc=5;https://d2skuhm0vrry40.cloudfront.net/2021/articles/2021-01-02-12-20/call-of-duty-warzone-is-overrun-by-black-ops-cold-wars-dmr-1609590001964.jpg/EG11/resize/1200x-1/call-of-duty-warzone-is-overrun-by-black-ops-cold-wars-dmr-1609590001964.jpg;TECHNOLOGY;1609665122.408595;"Call of Duty: Black Ops Cold War's DMR is so overpowered it's making Warzone ""unplayable"", fans say    Eurogamer.net CoD players claim Cold War is “the worst thing” to happen to Warzone    Dexerto Call of Duty: Black Ops Cold War Player Discovers Bizarre Images Outside of Map    ComicBook.com Black Ops Cold War: Final Killcam Returning Soon    RealSport101 Who is developing Call of Duty 2021? Sledgehammer, Raven or Infinity Ward?    Dexerto "
Best PC speakers for 2021 - CNET;https://news.google.com/__i/rss/rd/articles/CBMiNGh0dHBzOi8vd3d3LmNuZXQuY29tL25ld3MvYmVzdC1wYy1zcGVha2Vycy1mb3ItMjAyMS_SAT9odHRwczovL3d3dy5jbmV0LmNvbS9nb29nbGUtYW1wL25ld3MvYmVzdC1wYy1zcGVha2Vycy1mb3ItMjAyMS8?oc=5;https://cnet1.cbsistatic.com/img/EgbdYuAJBLHNEhgAKzP7KDzTSbI=/1200x630/2020/08/13/02286ab2-176f-4217-86fd-32ebbc03211f/harman-kardon-soundsticks-4.jpg;TECHNOLOGY;1609665122.408595;Best PC speakers for 2021    CNET Get stereo sound quality for $40 with this powerful wireless Bluetooth speaker    Mashable 
Official DOOM Twitter account shares cute ‘Happy New Horizons’ photo - My Nintendo News;https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vbXluaW50ZW5kb25ld3MuY29tLzIwMjEvMDEvMDIvb2ZmaWNpYWwtZG9vbS10d2l0dGVyLWFjY291bnQtc2hhcmVzLWN1dGUtaGFwcHktbmV3LWhvcml6b25zLXBob3RvL9IBbWh0dHBzOi8vbXluaW50ZW5kb25ld3MuY29tLzIwMjEvMDEvMDIvb2ZmaWNpYWwtZG9vbS10d2l0dGVyLWFjY291bnQtc2hhcmVzLWN1dGUtaGFwcHktbmV3LWhvcml6b25zLXBob3RvL2FtcC8?oc=5;https://sickr.files.wordpress.com/2021/01/doom_isabelle-1.jpeg?w=1200;TECHNOLOGY;1609665122.408595;Official DOOM Twitter account shares cute ‘Happy New Horizons’ photo    My Nintendo News Random: Doomguy And Animal Crossing's Isabelle See In The New Year Together On Twitter    Nintendo Life What Animal Crossing Updates Need To Add In 2021 | Screen Rant    Screen Rant 2020 has made me reconsider what 'game of the year' means    Destructoid Animal Crossing: New Horizons - Every New Fish for January 2021    GameRant 
New Harvest Moon Xbox One Version Revealed in New Year's Post - Siliconera;https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LnNpbGljb25lcmEuY29tL25ldy1oYXJ2ZXN0LW1vb24teGJveC1vbmUtdmVyc2lvbi1yZXZlYWxlZC1pbi1uZXcteWVhcnMtcG9zdC_SAQA?oc=5;https://www.siliconera.com/wp-content/uploads/2021/01/Screen-Shot-2021-01-02-at-4.08.07-PM.jpg;TECHNOLOGY;1609665122.408595;New Harvest Moon Xbox One Version Revealed in New Year's Post    Siliconera Natsume Announces Harvest Moon: One World Headed To Xbox One    TheGamer 
Xbox Live Games With Gold Makes New Games Free for 2021 - ComicBook.com;https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vY29taWNib29rLmNvbS9nYW1pbmcvbmV3cy94Ym94LW9uZS1saXZlLWdvbGQtZ2FtZXMtZnJlZS1qYW51YXJ5LTIwMjEv0gFRaHR0cHM6Ly9jb21pY2Jvb2suY29tL2dhbWluZy9hbXAvbmV3cy94Ym94LW9uZS1saXZlLWdvbGQtZ2FtZXMtZnJlZS1qYW51YXJ5LTIwMjEv?oc=5;https://media.comicbook.com/2020/08/xbox-gold-1233750-1280x0.jpeg;TECHNOLOGY;1609665122.408595;Xbox Live Games With Gold Makes New Games Free for 2021    ComicBook.com PS Plus vs Games with Gold: January 2021 FREE games battle is surprisingly close    Express 
You’ll Feel the Burn With This 15-Minute Weighted Sit-Up Circuit - Yahoo Lifestyle;https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3LnlhaG9vLmNvbS9saWZlc3R5bGUvbGwtZmVlbC1idXJuLTE1LW1pbnV0ZS0xMjQ1MDA0MzMuaHRtbNIBTWh0dHBzOi8vd3d3LnlhaG9vLmNvbS9hbXBodG1sL2xpZmVzdHlsZS9sbC1mZWVsLWJ1cm4tMTUtbWludXRlLTEyNDUwMDQzMy5odG1s?oc=5;https://s.yimg.com/uu/api/res/1.2/5n8KC_.tHDtoCTWTKvhccg--~B/aD03MjE7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/hearst_bicycling_275/23424bcdf51c3a39e96d3a90a7ada0c7;TECHNOLOGY;1609665122.408595;You’ll Feel the Burn With This 15-Minute Weighted Sit-Up Circuit    Yahoo Lifestyle Weighted Sit-Ups | Abs Exercises With Weights    Bicycling 
FlyTampa Previews Sydney in MSFS and Joins Orbx Partnership Program - FSElite;https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vZnNlbGl0ZS5uZXQvbmV3cy9mbHl0YW1wYS1wcmV2aWV3cy1zeWRuZXktaW4tbXNmcy1hbmQtam9pbnMtb3JieC1wYXJ0bmVyc2hpcC1wcm9ncmFtL9IBAA?oc=5;https://nyc3.digitaloceanspaces.com/fselite/2021/01/flytampa-sydney-msfs-18-1600x632.jpg;TECHNOLOGY;1609665122.408595;FlyTampa Previews Sydney in MSFS and Joins Orbx Partnership Program    FSElite Microsoft Flight Simulator F-15 Add-On Recovers From Terrifying Spin in New Video    Twinfinite Microsoft Flight Simulator Getting Sydney Airport by FlyTampa, Partnership With Orbx Announced    Twinfinite 
AMD Patent Reveals Hybrid CPU-FPGA Design That Could Be Enabled By Xilinx Tech - Hot Hardware;https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vaG90aGFyZHdhcmUuY29tL25ld3MvYW1kLXBhdGVudC1oeWJyaWQtY3B1LWZwZ2EtZGVzaWduLXhpbGlueNIBSWh0dHBzOi8vYW1wLmhvdGhhcmR3YXJlLmNvbS9uZXdzL2FtZC1wYXRlbnQtaHlicmlkLWNwdS1mcGdhLWRlc2lnbi14aWxpbng?oc=5;https://images.hothardware.com/contentimages/newsitem/53861/content/xilinx-office.jpg;TECHNOLOGY;1609665122.408595;AMD Patent Reveals Hybrid CPU-FPGA Design That Could Be Enabled By Xilinx Tech    Hot Hardware
Apple Considers Ending Trademark War Against Tiny Startup with Pear Logo - Breitbart;https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmJyZWl0YmFydC5jb20vdGVjaC8yMDIxLzAxLzAyL2FwcGxlLWNvbnNpZGVycy1lbmRpbmctdHJhZGVtYXJrLXdhci1hZ2FpbnN0LXRpbnktc3RhcnR1cC13aXRoLXBlYXItbG9nby_SAXdodHRwczovL3d3dy5icmVpdGJhcnQuY29tL3RlY2gvMjAyMS8wMS8wMi9hcHBsZS1jb25zaWRlcnMtZW5kaW5nLXRyYWRlbWFyay13YXItYWdhaW5zdC10aW55LXN0YXJ0dXAtd2l0aC1wZWFyLWxvZ28vYW1wLw?oc=5;https://media.breitbart.com/media/2021/01/Prepear-and-Apple-Logos-640x335.jpg;TECHNOLOGY;1609665122.408595;Apple Considers Ending Trademark War Against Tiny Startup with Pear Logo    Breitbart
10 Incredibly Long RPGs That'll Take Forever To Beat | ScreenRant - Screen Rant;https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vc2NyZWVucmFudC5jb20vaW5jcmVkaWJseS1sb25nLWxlbmd0aHktcnBncy10YWtlLWZvcmV2ZXItdG8tYmVhdC_SAU1odHRwczovL3NjcmVlbnJhbnQuY29tL2luY3JlZGlibHktbG9uZy1sZW5ndGh5LXJwZ3MtdGFrZS1mb3JldmVyLXRvLWJlYXQvYW1wLw?oc=5;null;TECHNOLOGY;1609665122.408595;"10 Incredibly Long RPGs That'll Take Forever To Beat | ScreenRant    Screen Rant Capcom To Share ""Brand-New Information"" About Monster Hunter Rise This Month    Nintendo Life Monster Hunter Rise Devs Will Share New Info in Early January    Siliconera Capcom says it will share “brand-new information” on Monster Hunter Rise this month    My Nintendo News The Charging Wyvern Khezu Returns in Monster Hunter Rise    Niche Gamer "
'Hollow Knight: Silksong' release date, trailer, gameplay, and more - Inverse;https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmludmVyc2UuY29tL2dhbWluZy9ob2xsb3cta25pZ2h0LXNpbGtzb25nLXJlbGVhc2UtZGF0ZS10cmFpbGVyLWdhbWVwbGF50gFXaHR0cHM6Ly93d3cuaW52ZXJzZS5jb20vZ2FtaW5nL2hvbGxvdy1rbmlnaHQtc2lsa3NvbmctcmVsZWFzZS1kYXRlLXRyYWlsZXItZ2FtZXBsYXkvYW1w?oc=5;https://imgix.bustle.com/uploads/image/2021/1/1/13c990b3-11f3-436d-b5ac-9c0138d2f9f3-hornet_silhouette_wide.jpg?w=1200&h=630&fit=crop&crop=faces&fm=jpg;TECHNOLOGY;1609665122.408595;'Hollow Knight: Silksong' release date, trailer, gameplay, and more    Inverse Hollow Knight: Silksong To Be More Accessible & Add RPG Elements    Screen Rant Our most anticipated games of 2021    PC Gamer World exclusive Hollow Knight: Silksong feature headlines Edge 354    Gamesradar Team Cherry Reveals More Details On Hollow Knight: Silksong    Bleeding Cool News 
India approves two vaccines as it prepares for unprecedented immunization push - The Washington Post;https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vd29ybGQvYXNpYV9wYWNpZmljL2luZGlhLXZhY2NpbmUtYXBwcm92YWwtb3hmb3JkLXNlcnVtLWFzdHJhemVuZWNhLzIwMjEvMDEvMDMvYmVhN2Q2NTYtNGFhMy0xMWViLTk3YjYtNGViOWY3MmZmNDZiX3N0b3J5Lmh0bWzSAasBaHR0cHM6Ly93d3cud2FzaGluZ3RvbnBvc3QuY29tL3dvcmxkL2FzaWFfcGFjaWZpYy9pbmRpYS12YWNjaW5lLWFwcHJvdmFsLW94Zm9yZC1zZXJ1bS1hc3RyYXplbmVjYS8yMDIxLzAxLzAzL2JlYTdkNjU2LTRhYTMtMTFlYi05N2I2LTRlYjlmNzJmZjQ2Yl9zdG9yeS5odG1sP291dHB1dFR5cGU9YW1w?oc=5;https://www.washingtonpost.com/pbox.php?url=https://www.washingtonpost.com/pb/resources/img/twp-social-share.png&w=1484&op=resize&opt=1&filter=antialias&t=20170517;WORLD;1609665122.408595;India approves two vaccines as it prepares for unprecedented immunization push    The Washington Post India Authorizes AstraZeneca COVID-19 Vaccine For Emergency Use    NPR India Grants Emergency Approval to Astra-Oxford Covid Shot    Bloomberg India OKs AstraZeneca and locally-made COVID-19 vaccines    The Associated Press India nears approval for two vaccines.    The New York Times 
UNC Health acquires 725 COVID-19 vaccine vials meant for Orange County Health Department - WTVD-TV;https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vYWJjMTEuY29tL29yYW5nZS1jb3VudHktaGVhbHRoLWRlcGFydG1lbnQtdW5jLXBmaXplci12YWNjaW5lLWNvdmlkLTE5LzkyNjkzODTSAVlodHRwczovL2FiYzExLmNvbS9hbXAvb3JhbmdlLWNvdW50eS1oZWFsdGgtZGVwYXJ0bWVudC11bmMtcGZpemVyLXZhY2NpbmUtY292aWQtMTkvOTI2OTM4NA?oc=5;https://cdn.abcotvs.com/dip/images/9271172_010120-wtvd-UNC-health-725-COVID-19-vaccines-10PM-video-vid.jpg?w=1600;WORLD;1609665122.408595;UNC Health acquires 725 COVID-19 vaccine vials meant for Orange County Health Department    WTVD-TV 
UK to close all London primary schools as coronavirus cases surge - Yahoo News;https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vbmV3cy55YWhvby5jb20vdWstY2xvc2UtbG9uZG9uLXByaW1hcnktc2Nob29scy0xODQ2MjcxMDUuaHRtbNIBTWh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC91ay1jbG9zZS1sb25kb24tcHJpbWFyeS1zY2hvb2xzLTE4NDYyNzEwNS5odG1s?oc=5;https://s.yimg.com/uu/api/res/1.2/YftlSnzG9wVCz08fNCvVMg--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/bb60f37e68572f985847a2f17a16d7d1;WORLD;1609665122.408595;UK to close all London primary schools as coronavirus cases surge    Yahoo News Primary schools reopening: Call for remote learning as Covid cases rise    BBC News U.K. teachers' union urges schools to close as country hits COVID-19 daily record    CBS News UK government under pressure to close primary schools as unions revolt    Yahoo News Covid fears spark revolt by unions over return to school in England    The Guardian 
UK hits daily virus record, is urged to keep schools closed - The Associated Press;https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2V1cm9wZS1lbmdsYW5kLWNvcm9uYXZpcnVzLXBhbmRlbWljLWxvbmRvbi1jb3JvbmF2aXJ1cy12YWNjaW5lLTI1ZjliMjdiNDBkMjA3YmIxNTRjMzRkNGE2MGY2ZGRh0gEA?oc=5;https://storage.googleapis.com/afs-prod/media/b7cefb1b37f141908c9d0abeb2a9af8c/3000.jpeg;WORLD;1609665122.408595;UK hits daily virus record, is urged to keep schools closed    The Associated Press 
Morning clouds before afternoon snow - WBNG-TV;https://news.google.com/__i/rss/rd/articles/CBMiOWh0dHBzOi8vd2JuZy5jb20vMjAyMS8wMS8wMi9tb3JlLXNub3ctdG8tZW5kLXRoZS13ZWVrZW5kL9IBAA?oc=5;https://quincy-network.s3.ca-central-1.amazonaws.com/wp-content/uploads/sites/19/2021/01/fnHjHZK2-JD-NYPA-RPM-FUTURETRACKER_2_2016Look.png;WORLD;1609665122.408595;Morning clouds before afternoon snow    WBNG-TV Forecast Discussion 1/2/2021 PM: Winter Weather Advisory, snow and sleet Sunday morning    WETM - MyTwinTiers.com Light wintry mix Sunday morning changing to mainly rain for the afternoon    ABC27 Cooler today with chances of rain    WAFF US Forecast    Washington Post 
Targeted Killings Are Terrorizing Afghans. And No One Is Claiming Them. - The New York Times;https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjEvMDEvMDIvd29ybGQvYXNpYS9hZmdoYW5pc3Rhbi10YXJnZXRlZC1raWxsaW5ncy5odG1s0gFUaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAyMS8wMS8wMi93b3JsZC9hc2lhL2FmZ2hhbmlzdGFuLXRhcmdldGVkLWtpbGxpbmdzLmFtcC5odG1s?oc=5;https://static01.nyt.com/images/2021/01/02/world/02afghan-assassination-sub1/02afghan-assassination-sub1-facebookJumbo-v3.jpg;WORLD;1609665122.408595;Targeted Killings Are Terrorizing Afghans. And No One Is Claiming Them.    The New York Times Letters to the Editor: Leaving Afghanistan is guaranteed to make the U.S. less safe    Yahoo News Fifth journalist in two months killed in Afghanistan | TheHill    The Hill Afghan children face harsh winter that may bring illness and death    Los Angeles Times Taliban carrying out campaign of terror in Afghan capital ahead of peace talks next week    The Washington Post 
Coronavirus vaccine appointment turns into surprise marriage proposal - CNN;https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMS8wMS8wMi9oZWFsdGgvdmFjY2luZS1lbmdhZ2VtZW50LXNvdXRoLWRha290YS9pbmRleC5odG1s0gFUaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMS8wMS8wMi9oZWFsdGgvdmFjY2luZS1lbmdhZ2VtZW50LXNvdXRoLWRha290YS9pbmRleC5odG1s?oc=5;https://cdn.cnn.com/cnnnext/dam/assets/210102155333-eric-vanderlee-and-robby-vargas-cortes-super-tease.jpg;WORLD;1609665122.408595;Coronavirus vaccine appointment turns into surprise marriage proposal    CNN 
Health officials: Arizona COVID-19 triage care again likely - ABC15 Arizona;https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LmFiYzE1LmNvbS9uZXdzL2Nvcm9uYXZpcnVzL2hlYWx0aC1vZmZpY2lhbHMtYXJpem9uYS1jb3ZpZC0xOS10cmlhZ2UtY2FyZS1hZ2Fpbi1saWtlbHnSAWtodHRwczovL3d3dy5hYmMxNS5jb20vbmV3cy9jb3JvbmF2aXJ1cy9oZWFsdGgtb2ZmaWNpYWxzLWFyaXpvbmEtY292aWQtMTktdHJpYWdlLWNhcmUtYWdhaW4tbGlrZWx5P19hbXA9dHJ1ZQ?oc=5;https://ewscripps.brightspotcdn.com/dims4/default/d186dee/2147483647/strip/true/crop/3600x1890+0+255/resize/1200x630!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2Fa1%2Fef%2Fac386e0d46dd8419aedf2fca9586%2Fap20357717177688.jpg;WORLD;1609665122.408595;Health officials: Arizona COVID-19 triage care again likely    ABC15 Arizona News Update: Detectives investigating wrong-way driver who hit Phoenix police officer , new COVID-19    azfamily powered by 3TV & CBS5AZ Arizona reports new ventilator usage record for second day in a row with 8,883 new cases    The Arizona Republic Arizona reports 8,883 new COVID-19 cases, 46 deaths on Saturday    KTAR.com More than 10000 new COVID cases reported Friday in Arizona    ABC15 Arizona 
Why Children Can’t Get The Covid-19 Vaccine Now? - Gulte;https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vd3d3Lmd1bHRlLmNvbS90cmVuZHMvNDY5MjMvd2h5LWNoaWxkcmVuLWNhbnQtZ2V0LXRoZS1jb3ZpZC0xOS12YWNjaW5lLW5vd9IBVGh0dHBzOi8vbS5ndWx0ZS5jb20vYXJ0aWNsZS93aHktY2hpbGRyZW4tY2FudC1nZXQtdGhlLWNvdmlkLTE5LXZhY2NpbmUtbm93LzQ2OTIzL2FtcA?oc=5;https://cdn.gulte.com/wp-content/uploads/2021/01/Covid-19-Children-Vaccine-660x330.jpg;WORLD;1609665122.408595;Why Children Can’t Get The Covid-19 Vaccine Now?    Gulte UK hospitals receive Oxford/AstraZeneca Covid vaccine for Monday rollout    The Guardian Postcode lottery for coronavirus vaccine as '1 in 4 don't live near jab centre'    Mirror Online 
Iran official: President Trump 'will not be safe on earth' - Yahoo News;https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vbmV3cy55YWhvby5jb20vaXJhbi1vZmZpY2lhbC1wcmVzaWRlbnQtdHJ1bXAtbm90LTIyNTA1MjY2My5odG1s0gFPaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL2lyYW4tb2ZmaWNpYWwtcHJlc2lkZW50LXRydW1wLW5vdC0yMjUwNTI2NjMuaHRtbA?oc=5;https://s.yimg.com/hd/cp-video-transcode/prod/2021-01/02/5ff0fb0d0da6381b3307a267/5ff0fb0d0da6381b3307a268_o_U_v2.jpg;WORLD;1609665122.408595;Iran official: President Trump 'will not be safe on earth'    Yahoo News Nearly a dozen Republican senators announce plans to vote against counting electoral votes    CNN At least 12 GOP senators to challenge Biden's win    POLITICO U.S. is unprepared for the next phase of COVID-19 vaccinations    Yahoo News In A First, Congress Overrides Trump Veto Of Defense Bill    news9.com KWTV 
Pennsylvania state Rep. Mike Reese, 42, dies after apparent brain aneurysm - Yahoo News;https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vbmV3cy55YWhvby5jb20vcGVubnN5bHZhbmlhLXN0YXRlLXJlcC1taWtlLXJlZXNlLTAwNDczMjI0MC5odG1s0gFPaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL3Blbm5zeWx2YW5pYS1zdGF0ZS1yZXAtbWlrZS1yZWVzZS0wMDQ3MzIyNDAuaHRtbA?oc=5;https://s.yimg.com/uu/api/res/1.2/jjSNlPPLi3oH5g9oslCnKQ--~B/aD01MTk7dz0zNzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/usa_today_news_641/d987c6191584d7d9b8bc03ecbbbba28b;WORLD;1609665122.408595;Pennsylvania state Rep. Mike Reese, 42, dies after apparent brain aneurysm    Yahoo News GOP senators say they will reject election results unless commission is formed    WTOP Dr. Siegel on health care workers reportedly refusing COVID-19 vaccine: ‘I’m absolutely shocked’    Yahoo News 
Police in France shut down illegal rave that drew over 2,500 people - New York Post;https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vbnlwb3N0LmNvbS8yMDIxLzAxLzAyL3BvbGljZS1pbi1mcmFuY2Utc2h1dC1kb3duLWlsbGVnYWwtcmF2ZS10aGF0LWRyZXctb3Zlci0yNTAwL9IBXmh0dHBzOi8vbnlwb3N0LmNvbS8yMDIxLzAxLzAyL3BvbGljZS1pbi1mcmFuY2Utc2h1dC1kb3duLWlsbGVnYWwtcmF2ZS10aGF0LWRyZXctb3Zlci0yNTAwL2FtcC8?oc=5;https://nypost.com/wp-content/uploads/sites/2/2021/01/rennes-rave-france-5.jpg?quality=90&strip=all&w=1200;WORLD;1609665122.408595;Police in France shut down illegal rave that drew over 2,500 people    New York Post  Illegal French New Year’s Eve party that drew 2,500 ends after 36 hours and a failed attempt to shut it down    The Washington Post France's giant curfew-busting party is over after two nights    SFGate French Police Shut Down Rave Held In Defiance Of COVID-19 Restrictions    NPR Police in France break up new year rave during Covid curfew    The Guardian 
Britain will allow mixing of COVID-19 vaccines on rare occasions - Reuters;https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9hcnRpY2xlL2hlYWx0aC1jb3JvbmF2aXJ1cy1icml0YWluLXZhY2NpbmUvYnJpdGFpbi13aWxsLWFsbG93LW1peGluZy1vZi1jb3ZpZC0xOS12YWNjaW5lcy1vbi1yYXJlLW9jY2FzaW9ucy1pZFVTTDROMkpEMDNT0gE0aHR0cHM6Ly9tb2JpbGUucmV1dGVycy5jb20vYXJ0aWNsZS9hbXAvaWRVU0tCTjI5NzBDSw?oc=5;https://static.reuters.com/resources/r/?m=02&d=20210102&t=2&i=1546403638&r=LYNXMPEH0105L&w=800;WORLD;1609665122.408595;Britain will allow mixing of COVID-19 vaccines on rare occasions    Reuters New UK COVID-19 vaccine recommendations say 'it is reasonable' for people to mix and match different shots, even though there's not yet evidence that works    Yahoo! Voices Britain to allow mixing and matching of COVID-19 vaccines | TheHill    The Hill Covid Vaccine Rollout Slower Than Expected In U.S. | NBC News NOW    NBC News Lack of federal funding makes COVID-19 vaccine distribution challenging in Washington    KING5.com 
3rd body found in Norwegian landslide  7 still missing - CBS News;https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvZ2plcmRydW0tbGFuZHNsaWRlLW5vcndheS10aGlyZC1ib2R5LWZvdW5kLXNldmVuLXN0aWxsLW1pc3NpbmctMjAyMS0wMS0wMi_SAWtodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbmV3cy9namVyZHJ1bS1sYW5kc2xpZGUtbm9yd2F5LXRoaXJkLWJvZHktZm91bmQtc2V2ZW4tc3RpbGwtbWlzc2luZy0yMDIxLTAxLTAyLw?oc=5;https://cbsnews1.cbsistatic.com/hub/i/r/2021/01/02/91bee521-dcfc-4291-a805-5c4dfdc75b23/thumbnail/1200x630/c329838e5dd007c400805f034734158c/2021-01-02t131709z-1360828764-rc2pzk9au3lb-rtrmadp-3-norway-landslide.jpg;WORLD;1609665122.408595;3rd body found in Norwegian landslide, 7 still missing    CBS News Norwegian Rescuers Find More Bodies From Landslide Site Near Oslo    Bloomberg 2nd body found after landslide in Norway, 8 still missing    Minneapolis Star Tribune Three found dead in catastrophic Norway landslide    New York Post  4 bodies found after Norway landslide, 6 people still missing    New York Daily News 
Yemen's PM says airport attack aimed to 'eliminate' Cabinet - KATU;https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8va2F0dS5jb20vbmV3cy9uYXRpb24td29ybGQveWVtZW5zLXBtLXNheXMtYWlycG9ydC1hdHRhY2stYWltZWQtdG8tZWxpbWluYXRlLWNhYmluZXTSAV9odHRwczovL2thdHUuY29tL2FtcC9uZXdzL25hdGlvbi13b3JsZC95ZW1lbnMtcG0tc2F5cy1haXJwb3J0LWF0dGFjay1haW1lZC10by1lbGltaW5hdGUtY2FiaW5ldA?oc=5;null;WORLD;1609665122.408595;Yemen's PM says airport attack aimed to 'eliminate' Cabinet    KATU 
Sydney Makes Mask-Wearing Mandatory as Virus Clusters Spread - Bloomberg;https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTAxLTAxL2F1c3RyYWxpYS1zLXZpY3RvcmlhLXJlY29yZHMtMTAtbmV3LWxvY2FsbHktYWNxdWlyZWQtdmlydXMtY2FzZXPSAQA?oc=5;;WORLD;1609665122.408595;Sydney Makes Mask-Wearing Mandatory as Virus Clusters Spread    Bloomberg Asia Today: Australian states reimpose travel restrictions    The Associated Press Australia's NSW tightens restrictions as virus cluster expands    Yahoo News Australians Warned Against Virus Complacency Amid Positive Data    Bloomberg Asia Today: Australian state under fire for slow response    The Associated Press 
A milder Saturday, another round of wintry precipitation for Sunday - ABC27;https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LmFiYzI3LmNvbS93ZWF0aGVyL2ZvcmVjYXN0L2EtbWlsZGVyLXNhdHVyZGF5LWFub3RoZXItcm91bmQtb2Ytd2ludHJ5LXByZWNpcGl0YXRpb24tZm9yLXN1bmRheS_SAW5odHRwczovL3d3dy5hYmMyNy5jb20vd2VhdGhlci9mb3JlY2FzdC9hLW1pbGRlci1zYXR1cmRheS1hbm90aGVyLXJvdW5kLW9mLXdpbnRyeS1wcmVjaXBpdGF0aW9uLWZvci1zdW5kYXkvYW1wLw?oc=5;null;WORLD;1609665122.408595;A milder Saturday, another round of wintry precipitation for Sunday    ABC27 
